url_path,views_total,views_unique
/bagarrattaa/email-nuker,770,435
/bagarrattaa/email-nuker/blob/main/bomber.py,60,40
/bagarrattaa/email-nuker/blob/main/emailbomber.py,52,37
/bagarrattaa/email-nuker/blob/main/README.md,25,18
/bagarrattaa/email-nuker/tree/main/.github/workflows,18,14
/bagarrattaa/email-nuker/commits,18,3
/bagarrattaa/email-nuker/releases/tag/v1.0.0,15,11
/bagarrattaa/email-nuker/issues,15,9
/bagarrattaa/email-nuker/find/main,11,8
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,9,8
